Flight_Hours,Temperature,Vibration,Component_Age,Failure,Predicted_Failure
4450,81,0.8143897360960872,51,0,0
4396,94,0.3956391529822503,28,0,0
1066,92,0.7888863485798324,40,0,0
2585,96,0.707055186711068,16,0,0
2667,101,0.48731239059981735,17,0,0
4655,66,0.1241131670185281,51,0,0
4064,69,0.1352668672022925,41,0,0
964,99,0.3237200487366242,9,0,0
1089,98,0.22680824841145253,46,0,0
2672,118,0.3331297013069673,24,0,0
1211,79,0.9144618102942309,53,0,0
1990,82,0.4499311010102255,45,0,0
3104,105,0.524644241867073,45,0,0
2473,115,0.898071536179325,23,0,0
2387,69,0.6775929638924573,12,0,0
2468,115,0.37822704525284756,40,0,0
2847,101,0.9546161563970567,35,0,0
3087,70,0.14267712908823013,48,0,0
3871,119,0.3236593273193653,42,0,0
2923,90,0.7302534472757687,16,0,0
1691,67,0.540380976371887,56,0,0
1712,102,0.962718573053617,6,0,0
4129,99,0.2800853763715412,19,0,0
963,68,0.6678328208286866,36,1,0
3877,102,0.18930104653509416,24,0,0
1664,118,0.5427865427602733,39,0,0
2507,108,0.8846926401745473,25,0,0
2032,75,0.744832680735756,16,0,0
1606,77,0.9632065257601549,45,0,0
3333,110,0.12262389533015494,47,1,0
1229,102,0.36177939082341903,54,0,0
4036,102,0.8254693553879984,15,0,0
4098,76,0.1748637616342591,35,0,0
1956,107,0.6624667420416807,7,0,0
3997,105,0.6297089904099503,22,1,1
3574,70,0.8972590296669959,55,0,0
3942,102,0.884692038295353,12,0,0
2449,73,0.8099225698859691,53,0,0
3204,65,0.3793431032018777,42,0,0
4208,112,0.990852906131341,8,1,1
4247,119,0.5338430815619863,16,0,0
2401,72,0.5578666073849644,19,0,0
4223,84,0.7832705791670156,30,0,0
3530,86,0.6024795739238771,19,0,0
802,69,0.9396401620136872,41,0,0
4109,65,0.668153301416101,23,0,0
4866,60,0.407812238546406,39,0,0
802,62,0.9341440989505155,35,0,0
1901,74,0.518767754900746,24,0,0
1179,94,0.9447107178824726,48,0,0
3330,63,0.38959777547743824,55,0,0
4634,75,0.9409303087529437,6,0,0
3961,117,0.7541040720014756,48,1,1
4029,66,0.2920105426610624,37,0,0
2702,109,0.31991838958637264,54,1,1
4452,82,0.8211283781982276,36,0,0
2963,64,0.10901401491269808,48,0,0
3950,81,0.8094638675121398,59,0,0
4590,105,0.5340866029051833,15,0,0
4233,77,0.453423916516315,56,0,0
2400,63,0.9720006154118731,55,0,0
4687,74,0.7937904260234706,7,0,0
1360,107,0.6244582120384694,12,0,0
4389,103,0.7752835621480046,56,1,1
2846,114,0.6919331871402813,58,0,0
1702,68,0.3933642695776809,28,0,0
2684,86,0.4819246595032083,16,0,0
1647,77,0.3382303918167408,15,0,0
3102,118,0.5265839858642755,38,0,0
4613,70,0.8079163378530693,26,0,0
1895,81,0.6860625438718954,47,0,0
3877,118,0.36002961101706876,12,0,0
1366,117,0.9500499195847085,20,0,0
1110,103,0.6149917915982084,22,0,0
4770,99,0.6987241594720384,6,0,0
3548,110,0.599343797272217,7,0,0
3611,97,0.274907750501534,26,1,1
1094,68,0.3435101351986841,17,0,0
4009,97,0.5325655774657442,50,0,0
3849,94,0.9018949588848827,12,0,0
3556,97,0.10395969147240419,16,1,1
1770,101,0.7544393365475155,14,0,0
4451,97,0.980553006073877,16,0,0
3905,111,0.6374543320892607,30,0,0
1137,86,0.6247630947185165,30,0,0
1589,108,0.19491155942394056,33,0,0
2980,69,0.11334586688232362,10,0,0
4092,85,0.5624046587118079,53,1,1
3450,70,0.30660159144061366,8,0,0
3812,118,0.7043321878723615,33,1,1
3090,73,0.9232576632115799,14,0,0
4078,104,0.8883701915033876,40,1,1
4052,97,0.5574653701534319,9,0,0
